timestamp,power.draw [W],temperature.gpu,memory.used [MiB]
2026-09-02T17:03:59Z,87.89 W, 40, 62744 MiB
2026-09-02T17:04:00Z,132.34 W, 40, 53482 MiB
2026-09-02T17:04:00Z,79.19 W, 41, 52554 MiB
2026-09-02T17:04:00Z,88.15 W, 40, 54134 MiB
2026-09-02T17:04:00Z,129.69 W, 40, 62744 MiB
2026-09-02T17:04:01Z,61.57 W, 40, 53482 MiB
2026-09-02T17:04:01Z,95.73 W, 41, 52554 MiB
2026-09-02T17:04:01Z,131.80 W, 41, 54134 MiB
2026-09-02T17:04:01Z,71.95 W, 40, 62744 MiB
2026-09-02T17:04:02Z,86.94 W, 40, 53482 MiB
2026-09-02T17:04:02Z,162.00 W, 41, 52554 MiB
2026-09-02T17:04:02Z,66.66 W, 41, 54134 MiB
2026-09-02T17:04:02Z,104.29 W, 40, 62744 MiB
2026-09-02T17:04:03Z,111.68 W, 40, 53482 MiB
2026-09-02T17:04:03Z,100.54 W, 41, 52554 MiB
2026-09-02T17:04:03Z,80.77 W, 40, 54134 MiB
2026-09-02T17:04:03Z,165.16 W, 40, 62744 MiB
2026-09-02T17:04:04Z,96.84 W, 40, 53482 MiB
2026-09-02T17:04:04Z,142.56 W, 42, 52554 MiB
2026-09-02T17:04:04Z,70.33 W, 41, 54134 MiB
2026-09-02T17:04:04Z,121.44 W, 40, 62744 MiB
2026-09-02T17:04:05Z,61.12 W, 40, 53482 MiB
2026-09-02T17:04:05Z,82.76 W, 41, 52554 MiB
2026-09-02T17:04:05Z,134.67 W, 41, 54134 MiB
2026-09-02T17:04:05Z,74.54 W, 40, 62744 MiB
2026-09-02T17:04:06Z,71.90 W, 40, 53482 MiB
2026-09-02T17:04:06Z,105.84 W, 41, 52554 MiB
2026-09-02T17:04:06Z,60.97 W, 40, 54134 MiB
2026-09-02T17:04:06Z,100.79 W, 41, 62744 MiB
2026-09-02T17:04:07Z,115.75 W, 40, 53482 MiB
2026-09-02T17:04:07Z,77.04 W, 41, 52554 MiB
2026-09-02T17:04:07Z,101.32 W, 40, 54134 MiB
2026-09-02T17:04:07Z,70.97 W, 41, 62744 MiB
2026-09-02T17:04:08Z,72.46 W, 40, 53482 MiB
2026-09-02T17:04:08Z,107.65 W, 41, 52554 MiB
2026-09-02T17:04:08Z,68.02 W, 41, 54134 MiB
2026-09-02T17:04:08Z,100.50 W, 41, 62744 MiB
2026-09-02T17:04:09Z,67.34 W, 41, 53482 MiB
2026-09-02T17:04:09Z,105.98 W, 42, 52554 MiB
2026-09-02T17:04:09Z,61.36 W, 41, 54134 MiB
2026-09-02T17:04:09Z,89.15 W, 40, 62744 MiB
2026-09-02T17:04:10Z,65.56 W, 40, 53482 MiB
2026-09-02T17:04:10Z,99.26 W, 42, 52554 MiB
2026-09-02T17:04:10Z,61.22 W, 41, 54134 MiB
2026-09-02T17:04:10Z,81.57 W, 41, 62744 MiB
2026-09-02T17:04:11Z,118.89 W, 40, 53482 MiB
2026-09-02T17:04:11Z,76.68 W, 42, 52554 MiB
2026-09-02T17:04:11Z,91.15 W, 41, 54134 MiB
2026-09-02T17:04:11Z,82.17 W, 41, 62744 MiB
2026-09-02T17:04:12Z,63.29 W, 40, 53482 MiB
2026-09-02T17:04:12Z,96.88 W, 42, 52554 MiB
2026-09-02T17:04:12Z,62.80 W, 41, 54134 MiB
2026-09-02T17:04:12Z,77.14 W, 41, 62744 MiB
2026-09-02T17:04:13Z,73.64 W, 41, 53482 MiB
2026-09-02T17:04:13Z,137.54 W, 42, 52554 MiB
2026-09-02T17:04:13Z,69.28 W, 41, 54134 MiB
2026-09-02T17:04:13Z,101.91 W, 41, 62744 MiB
2026-09-02T17:04:14Z,65.17 W, 41, 53482 MiB
2026-09-02T17:04:14Z,108.64 W, 42, 52554 MiB
2026-09-02T17:04:14Z,63.82 W, 41, 54134 MiB
2026-09-02T17:04:14Z,83.88 W, 41, 62744 MiB
2026-09-02T17:04:15Z,71.10 W, 41, 53482 MiB
2026-09-02T17:04:15Z,136.77 W, 42, 52554 MiB
2026-09-02T17:04:15Z,76.47 W, 41, 54134 MiB
2026-09-02T17:04:15Z,97.44 W, 41, 62744 MiB
2026-09-02T17:04:16Z,67.18 W, 41, 53482 MiB
2026-09-02T17:04:16Z,111.29 W, 42, 52554 MiB
2026-09-02T17:04:16Z,63.50 W, 41, 54134 MiB
2026-09-02T17:04:16Z,80.00 W, 41, 62744 MiB
2026-09-02T17:04:17Z,73.29 W, 41, 53482 MiB
2026-09-02T17:04:17Z,118.82 W, 42, 52554 MiB
2026-09-02T17:04:17Z,64.19 W, 41, 54134 MiB
2026-09-02T17:04:17Z,96.89 W, 42, 62744 MiB
2026-09-02T17:04:18Z,66.30 W, 41, 53482 MiB
2026-09-02T17:04:18Z,86.30 W, 42, 52554 MiB
2026-09-02T17:04:18Z,96.58 W, 41, 54134 MiB
2026-09-02T17:04:18Z,82.97 W, 41, 62744 MiB
2026-09-02T17:04:19Z,95.30 W, 41, 53482 MiB
2026-09-02T17:04:19Z,83.98 W, 42, 52554 MiB
2026-09-02T17:04:19Z,120.90 W, 41, 54134 MiB
2026-09-02T17:04:19Z,70.31 W, 42, 62744 MiB
2026-09-02T17:04:20Z,61.22 W, 41, 53482 MiB
2026-09-02T17:04:20Z,80.20 W, 42, 52554 MiB
2026-09-02T17:04:20Z,129.85 W, 41, 54134 MiB
2026-09-02T17:04:20Z,72.49 W, 42, 62744 MiB
2026-09-02T17:04:21Z,86.74 W, 41, 53482 MiB
2026-09-02T17:04:21Z,130.96 W, 42, 52554 MiB
2026-09-02T17:04:21Z,69.87 W, 42, 54134 MiB
2026-09-02T17:04:21Z,103.48 W, 41, 62744 MiB
2026-09-02T17:04:22Z,101.05 W, 41, 53482 MiB
2026-09-02T17:04:22Z,150.69 W, 42, 52554 MiB
2026-09-02T17:04:22Z,85.35 W, 41, 54134 MiB
2026-09-02T17:04:22Z,105.68 W, 42, 62744 MiB
2026-09-02T17:04:23Z,94.09 W, 41, 53482 MiB
2026-09-02T17:04:23Z,76.01 W, 42, 52554 MiB
2026-09-02T17:04:23Z,112.78 W, 41, 54134 MiB
2026-09-02T17:04:23Z,145.92 W, 42, 62744 MiB
2026-09-02T17:04:24Z,61.79 W, 41, 53482 MiB
2026-09-02T17:04:24Z,80.52 W, 43, 52554 MiB
2026-09-02T17:04:24Z,117.00 W, 42, 54134 MiB
2026-09-02T17:04:24Z,82.92 W, 41, 62744 MiB
2026-09-02T17:04:25Z,78.56 W, 41, 53482 MiB
2026-09-02T17:04:25Z,101.08 W, 43, 52554 MiB
2026-09-02T17:04:25Z,62.37 W, 41, 54134 MiB
2026-09-02T17:04:25Z,89.75 W, 42, 62744 MiB
2026-09-02T17:04:26Z,79.43 W, 41, 53482 MiB
2026-09-02T17:04:26Z,108.76 W, 42, 52554 MiB
2026-09-02T17:04:26Z,65.99 W, 41, 54134 MiB
2026-09-02T17:04:26Z,89.49 W, 42, 62744 MiB
2026-09-02T17:04:27Z,127.14 W, 41, 53482 MiB
2026-09-02T17:04:27Z,123.97 W, 43, 52554 MiB
2026-09-02T17:04:27Z,101.72 W, 42, 54134 MiB
2026-09-02T17:04:27Z,116.68 W, 42, 62744 MiB
2026-09-02T17:04:28Z,118.12 W, 41, 53482 MiB
2026-09-02T17:04:28Z,106.79 W, 43, 52554 MiB
2026-09-02T17:04:28Z,101.63 W, 41, 54134 MiB
2026-09-02T17:04:28Z,83.73 W, 42, 62744 MiB
2026-09-02T17:04:29Z,57.30 W, 40, 53482 MiB
2026-09-02T17:04:29Z,74.48 W, 42, 52554 MiB
2026-09-02T17:04:29Z,93.26 W, 41, 54134 MiB
2026-09-02T17:04:29Z,62.06 W, 41, 62744 MiB
2026-09-02T17:04:30Z,102.04 W, 41, 53482 MiB
2026-09-02T17:04:30Z,141.99 W, 41, 52554 MiB
2026-09-02T17:04:30Z,54.91 W, 41, 54134 MiB
2026-09-02T17:04:30Z,74.19 W, 41, 62744 MiB
2026-09-02T17:04:31Z,121.17 W, 41, 53482 MiB
2026-09-02T17:04:31Z,81.07 W, 43, 52554 MiB
2026-09-02T17:04:31Z,133.19 W, 41, 54134 MiB
2026-09-02T17:04:31Z,88.98 W, 42, 62744 MiB
2026-09-02T17:04:32Z,65.97 W, 41, 53482 MiB
2026-09-02T17:04:32Z,93.06 W, 43, 52554 MiB
2026-09-02T17:04:32Z,65.06 W, 41, 54134 MiB
2026-09-02T17:04:32Z,82.62 W, 42, 62744 MiB
2026-09-02T17:04:33Z,125.93 W, 41, 53482 MiB
2026-09-02T17:04:33Z,77.56 W, 43, 52554 MiB
2026-09-02T17:04:33Z,129.73 W, 42, 54134 MiB
2026-09-02T17:04:33Z,88.95 W, 42, 62744 MiB
2026-09-02T17:04:34Z,136.75 W, 41, 53482 MiB
2026-09-02T17:04:34Z,114.48 W, 43, 52554 MiB
2026-09-02T17:04:34Z,119.99 W, 42, 54134 MiB
2026-09-02T17:04:34Z,136.58 W, 42, 62744 MiB
2026-09-02T17:04:35Z,75.75 W, 41, 53482 MiB
2026-09-02T17:04:35Z,114.73 W, 43, 52554 MiB
2026-09-02T17:04:35Z,76.99 W, 42, 54134 MiB
2026-09-02T17:04:35Z,116.02 W, 42, 62744 MiB
2026-09-02T17:04:36Z,92.78 W, 42, 53482 MiB
2026-09-02T17:04:36Z,123.82 W, 43, 52554 MiB
2026-09-02T17:04:36Z,74.11 W, 42, 54134 MiB
2026-09-02T17:04:36Z,129.40 W, 42, 62744 MiB
2026-09-02T17:04:37Z,119.99 W, 42, 53482 MiB
2026-09-02T17:04:37Z,88.37 W, 43, 52554 MiB
2026-09-02T17:04:37Z,104.23 W, 42, 54134 MiB
2026-09-02T17:04:37Z,127.30 W, 42, 62744 MiB
2026-09-02T17:04:38Z,111.64 W, 42, 53482 MiB
2026-09-02T17:04:38Z,77.78 W, 44, 52554 MiB
2026-09-02T17:04:38Z,103.59 W, 42, 54134 MiB
2026-09-02T17:04:38Z,130.81 W, 42, 62744 MiB
2026-09-02T17:04:39Z,130.71 W, 41, 53482 MiB
2026-09-02T17:04:39Z,174.57 W, 43, 52554 MiB
2026-09-02T17:04:39Z,90.96 W, 42, 54134 MiB
2026-09-02T17:04:39Z,157.56 W, 42, 62744 MiB
2026-09-02T17:04:40Z,85.74 W, 42, 53482 MiB
2026-09-02T17:04:40Z,110.31 W, 43, 52554 MiB
2026-09-02T17:04:40Z,67.52 W, 42, 54134 MiB
2026-09-02T17:04:40Z,107.04 W, 43, 62744 MiB
2026-09-02T17:04:41Z,67.95 W, 42, 53482 MiB
2026-09-02T17:04:41Z,91.44 W, 43, 52554 MiB
2026-09-02T17:04:41Z,61.93 W, 42, 54134 MiB
2026-09-02T17:04:41Z,80.64 W, 43, 62744 MiB
2026-09-02T17:04:42Z,64.64 W, 42, 53482 MiB
2026-09-02T17:04:42Z,78.64 W, 43, 52554 MiB
2026-09-02T17:04:42Z,102.99 W, 42, 54134 MiB
2026-09-02T17:04:42Z,102.04 W, 43, 62744 MiB
2026-09-02T17:04:43Z,116.86 W, 42, 53482 MiB
2026-09-02T17:04:43Z,145.83 W, 43, 52554 MiB
2026-09-02T17:04:43Z,82.36 W, 42, 54134 MiB
2026-09-02T17:04:43Z,160.60 W, 42, 62744 MiB
2026-09-02T17:04:44Z,67.84 W, 42, 53482 MiB
2026-09-02T17:04:44Z,79.63 W, 43, 52554 MiB
2026-09-02T17:04:44Z,136.03 W, 42, 54134 MiB
2026-09-02T17:04:44Z,73.35 W, 43, 62744 MiB
2026-09-02T17:04:45Z,62.21 W, 42, 53482 MiB
2026-09-02T17:04:45Z,78.13 W, 44, 52554 MiB
2026-09-02T17:04:45Z,120.69 W, 42, 54134 MiB
2026-09-02T17:04:45Z,71.61 W, 42, 62744 MiB
2026-09-02T17:04:46Z,83.99 W, 42, 53482 MiB
2026-09-02T17:04:46Z,98.16 W, 43, 52554 MiB
2026-09-02T17:04:46Z,61.95 W, 42, 54134 MiB
2026-09-02T17:04:46Z,88.50 W, 42, 62744 MiB
2026-09-02T17:04:47Z,108.36 W, 42, 53482 MiB
2026-09-02T17:04:47Z,125.38 W, 43, 52554 MiB
2026-09-02T17:04:47Z,67.49 W, 42, 54134 MiB
2026-09-02T17:04:47Z,123.95 W, 43, 62744 MiB
2026-09-02T17:04:48Z,60.22 W, 42, 53482 MiB
2026-09-02T17:04:48Z,113.03 W, 44, 52554 MiB
2026-09-02T17:04:48Z,116.49 W, 42, 54134 MiB
2026-09-02T17:04:48Z,80.91 W, 42, 62744 MiB
2026-09-02T17:04:49Z,102.83 W, 42, 53482 MiB
2026-09-02T17:04:49Z,152.76 W, 43, 52554 MiB
2026-09-02T17:04:49Z,89.91 W, 42, 54134 MiB
2026-09-02T17:04:49Z,109.38 W, 43, 62744 MiB
2026-09-02T17:04:50Z,131.38 W, 42, 53482 MiB
2026-09-02T17:04:50Z,156.05 W, 44, 52554 MiB
2026-09-02T17:04:50Z,85.12 W, 42, 54134 MiB
2026-09-02T17:04:50Z,152.21 W, 43, 62744 MiB
2026-09-02T17:04:51Z,90.43 W, 42, 53482 MiB
2026-09-02T17:04:51Z,103.84 W, 44, 52554 MiB
2026-09-02T17:04:51Z,63.32 W, 42, 54134 MiB
2026-09-02T17:04:51Z,116.48 W, 43, 62744 MiB
2026-09-02T17:04:52Z,62.05 W, 42, 53482 MiB
2026-09-02T17:04:52Z,78.20 W, 44, 52554 MiB
2026-09-02T17:04:52Z,112.28 W, 42, 54134 MiB
2026-09-02T17:04:52Z,72.02 W, 43, 62744 MiB
2026-09-02T17:04:53Z,67.93 W, 42, 53482 MiB
2026-09-02T17:04:53Z,86.81 W, 44, 52554 MiB
2026-09-02T17:04:53Z,67.26 W, 42, 54134 MiB
2026-09-02T17:04:53Z,76.93 W, 43, 62744 MiB
2026-09-02T17:04:54Z,117.47 W, 42, 53482 MiB
2026-09-02T17:04:54Z,110.69 W, 44, 52554 MiB
2026-09-02T17:04:54Z,106.34 W, 42, 54134 MiB
2026-09-02T17:04:54Z,142.97 W, 43, 62744 MiB
2026-09-02T17:04:55Z,75.55 W, 42, 53482 MiB
2026-09-02T17:04:55Z,90.46 W, 44, 52554 MiB
2026-09-02T17:04:55Z,62.79 W, 42, 54134 MiB
2026-09-02T17:04:55Z,86.58 W, 43, 62744 MiB
2026-09-02T17:04:56Z,64.91 W, 42, 53482 MiB
2026-09-02T17:04:56Z,76.80 W, 44, 52554 MiB
2026-09-02T17:04:56Z,114.40 W, 42, 54134 MiB
2026-09-02T17:04:56Z,71.77 W, 43, 62744 MiB
2026-09-02T17:04:57Z,112.92 W, 42, 53482 MiB
2026-09-02T17:04:57Z,139.21 W, 44, 52554 MiB
2026-09-02T17:04:57Z,80.21 W, 42, 54134 MiB
2026-09-02T17:04:57Z,126.04 W, 43, 62744 MiB
2026-09-02T17:04:58Z,92.72 W, 42, 53482 MiB
2026-09-02T17:04:58Z,121.33 W, 44, 52554 MiB
2026-09-02T17:04:58Z,70.50 W, 43, 54134 MiB
2026-09-02T17:04:58Z,105.65 W, 43, 62744 MiB
2026-09-02T17:04:59Z,67.74 W, 42, 53482 MiB
2026-09-02T17:04:59Z,81.86 W, 44, 52554 MiB
2026-09-02T17:04:59Z,84.04 W, 43, 54134 MiB
2026-09-02T17:04:59Z,75.45 W, 43, 62744 MiB
2026-09-02T17:05:00Z,93.98 W, 42, 53482 MiB
2026-09-02T17:05:00Z,129.14 W, 44, 52554 MiB
2026-09-02T17:05:00Z,108.71 W, 43, 54134 MiB
2026-09-02T17:05:00Z,151.04 W, 43, 62744 MiB
2026-09-02T17:05:01Z,128.79 W, 42, 53482 MiB
2026-09-02T17:05:01Z,147.24 W, 44, 52554 MiB
2026-09-02T17:05:01Z,81.75 W, 42, 54134 MiB
2026-09-02T17:05:01Z,126.72 W, 44, 62744 MiB
2026-09-02T17:05:02Z,74.05 W, 42, 53482 MiB
2026-09-02T17:05:02Z,88.23 W, 44, 52554 MiB
2026-09-02T17:05:02Z,63.20 W, 42, 54134 MiB
2026-09-02T17:05:02Z,81.70 W, 44, 62744 MiB
2026-09-02T17:05:03Z,62.62 W, 42, 53482 MiB
2026-09-02T17:05:03Z,122.60 W, 44, 52554 MiB
2026-09-02T17:05:03Z,117.55 W, 43, 54134 MiB
2026-09-02T17:05:03Z,70.25 W, 43, 62744 MiB
2026-09-02T17:05:04Z,119.54 W, 43, 53482 MiB
2026-09-02T17:05:04Z,144.18 W, 44, 52554 MiB
2026-09-02T17:05:04Z,99.23 W, 43, 54134 MiB
2026-09-02T17:05:04Z,155.00 W, 43, 62744 MiB
2026-09-02T17:05:05Z,114.17 W, 43, 53482 MiB
2026-09-02T17:05:05Z,99.11 W, 45, 52554 MiB
2026-09-02T17:05:05Z,69.10 W, 43, 54134 MiB
2026-09-02T17:05:05Z,97.31 W, 43, 62744 MiB
2026-09-02T17:05:06Z,72.18 W, 43, 53482 MiB
2026-09-02T17:05:06Z,78.37 W, 45, 52554 MiB
2026-09-02T17:05:06Z,97.40 W, 43, 54134 MiB
2026-09-02T17:05:06Z,73.63 W, 43, 62744 MiB
2026-09-02T17:05:07Z,116.74 W, 42, 53482 MiB
2026-09-02T17:05:07Z,101.70 W, 44, 52554 MiB
2026-09-02T17:05:07Z,80.96 W, 43, 54134 MiB
2026-09-02T17:05:07Z,121.77 W, 43, 62744 MiB
2026-09-02T17:05:08Z,101.36 W, 43, 53482 MiB
2026-09-02T17:05:08Z,117.14 W, 44, 52554 MiB
2026-09-02T17:05:08Z,99.51 W, 43, 54134 MiB
2026-09-02T17:05:08Z,145.17 W, 44, 62744 MiB
2026-09-02T17:05:09Z,78.51 W, 43, 53482 MiB
2026-09-02T17:05:09Z,123.99 W, 45, 52554 MiB
2026-09-02T17:05:09Z,106.66 W, 43, 54134 MiB
2026-09-02T17:05:09Z,175.68 W, 43, 62744 MiB
2026-09-02T17:05:10Z,130.12 W, 43, 53482 MiB
2026-09-02T17:05:10Z,101.99 W, 45, 52554 MiB
2026-09-02T17:05:10Z,105.54 W, 43, 54134 MiB
2026-09-02T17:05:10Z,117.06 W, 44, 62744 MiB
2026-09-02T17:05:11Z,74.21 W, 42, 53482 MiB
2026-09-02T17:05:11Z,90.29 W, 44, 52554 MiB
2026-09-02T17:05:11Z,117.91 W, 43, 54134 MiB
2026-09-02T17:05:11Z,81.99 W, 43, 62744 MiB
2026-09-02T17:05:12Z,101.10 W, 42, 53482 MiB
2026-09-02T17:05:12Z,125.08 W, 45, 52554 MiB
2026-09-02T17:05:12Z,89.65 W, 43, 54134 MiB
2026-09-02T17:05:12Z,174.15 W, 43, 62744 MiB
2026-09-02T17:05:13Z,134.32 W, 43, 53482 MiB
2026-09-02T17:05:13Z,89.09 W, 44, 52554 MiB
2026-09-02T17:05:13Z,73.12 W, 43, 54134 MiB
2026-09-02T17:05:13Z,126.29 W, 44, 62744 MiB
2026-09-02T17:05:14Z,85.76 W, 43, 53482 MiB
2026-09-02T17:05:14Z,95.55 W, 45, 52554 MiB
2026-09-02T17:05:14Z,63.12 W, 43, 54134 MiB
2026-09-02T17:05:14Z,90.50 W, 44, 62744 MiB
2026-09-02T17:05:15Z,80.56 W, 43, 53482 MiB
2026-09-02T17:05:15Z,81.23 W, 45, 52554 MiB
2026-09-02T17:05:15Z,63.63 W, 43, 54134 MiB
2026-09-02T17:05:15Z,80.73 W, 43, 62744 MiB
2026-09-02T17:05:16Z,68.44 W, 43, 53482 MiB
2026-09-02T17:05:16Z,82.33 W, 45, 52554 MiB
2026-09-02T17:05:16Z,60.38 W, 43, 54134 MiB
2026-09-02T17:05:16Z,74.40 W, 44, 62744 MiB
2026-09-02T17:05:17Z,86.74 W, 43, 53482 MiB
2026-09-02T17:05:17Z,80.47 W, 45, 52554 MiB
2026-09-02T17:05:17Z,67.65 W, 43, 54134 MiB
2026-09-02T17:05:17Z,96.78 W, 44, 62744 MiB
2026-09-02T17:05:18Z,61.70 W, 43, 53482 MiB
2026-09-02T17:05:18Z,155.38 W, 45, 52554 MiB
2026-09-02T17:05:18Z,137.87 W, 43, 54134 MiB
2026-09-02T17:05:18Z,97.36 W, 43, 62744 MiB
2026-09-02T17:05:19Z,129.74 W, 43, 53482 MiB
2026-09-02T17:05:19Z,97.36 W, 45, 52554 MiB
2026-09-02T17:05:19Z,88.66 W, 43, 54134 MiB
2026-09-02T17:05:19Z,133.23 W, 44, 62744 MiB
2026-09-02T17:05:20Z,92.36 W, 43, 53482 MiB
2026-09-02T17:05:20Z,86.48 W, 45, 52554 MiB
2026-09-02T17:05:20Z,71.45 W, 43, 54134 MiB
2026-09-02T17:05:20Z,93.36 W, 44, 62744 MiB
2026-09-02T17:05:21Z,81.03 W, 43, 53482 MiB
2026-09-02T17:05:21Z,81.51 W, 45, 52554 MiB
2026-09-02T17:05:21Z,66.63 W, 43, 54134 MiB
2026-09-02T17:05:21Z,86.04 W, 44, 62744 MiB
2026-09-02T17:05:22Z,97.69 W, 43, 53482 MiB
2026-09-02T17:05:22Z,86.02 W, 45, 52554 MiB
2026-09-02T17:05:22Z,72.49 W, 43, 54134 MiB
2026-09-02T17:05:22Z,103.50 W, 44, 62744 MiB
2026-09-02T17:05:23Z,110.92 W, 43, 53482 MiB
2026-09-02T17:05:23Z,92.52 W, 45, 52554 MiB
2026-09-02T17:05:23Z,77.47 W, 43, 54134 MiB
2026-09-02T17:05:23Z,114.52 W, 44, 62744 MiB
2026-09-02T17:05:24Z,61.00 W, 43, 53482 MiB
2026-09-02T17:05:24Z,132.37 W, 45, 52554 MiB
2026-09-02T17:05:24Z,130.92 W, 43, 54134 MiB
2026-09-02T17:05:24Z,120.77 W, 44, 62744 MiB
2026-09-02T17:05:25Z,82.66 W, 43, 53482 MiB
2026-09-02T17:05:25Z,119.91 W, 45, 52554 MiB
2026-09-02T17:05:25Z,113.47 W, 43, 54134 MiB
2026-09-02T17:05:25Z,148.22 W, 44, 62744 MiB
2026-09-02T17:05:26Z,125.59 W, 43, 53482 MiB
2026-09-02T17:05:26Z,106.96 W, 45, 52554 MiB
2026-09-02T17:05:26Z,94.93 W, 43, 54134 MiB
2026-09-02T17:05:26Z,149.14 W, 44, 62744 MiB
2026-09-02T17:05:27Z,79.98 W, 43, 53482 MiB
2026-09-02T17:05:27Z,122.28 W, 45, 52554 MiB
2026-09-02T17:05:27Z,85.66 W, 43, 54134 MiB
2026-09-02T17:05:27Z,74.16 W, 44, 62744 MiB
2026-09-02T17:05:28Z,90.54 W, 43, 53482 MiB
2026-09-02T17:05:28Z,102.64 W, 45, 52554 MiB
2026-09-02T17:05:28Z,92.57 W, 43, 54134 MiB
2026-09-02T17:05:28Z,157.68 W, 44, 62744 MiB
2026-09-02T17:05:29Z,67.28 W, 43, 53482 MiB
2026-09-02T17:05:29Z,143.79 W, 45, 52554 MiB
2026-09-02T17:05:29Z,112.61 W, 43, 54134 MiB
2026-09-02T17:05:29Z,70.45 W, 44, 62744 MiB
2026-09-02T17:05:30Z,63.24 W, 43, 53482 MiB
2026-09-02T17:05:30Z,114.38 W, 45, 52554 MiB
2026-09-02T17:05:30Z,113.94 W, 43, 54134 MiB
2026-09-02T17:05:30Z,153.17 W, 44, 62744 MiB
2026-09-02T17:05:31Z,76.93 W, 43, 53482 MiB
2026-09-02T17:05:31Z,101.16 W, 45, 52554 MiB
2026-09-02T17:05:31Z,62.17 W, 43, 54134 MiB
2026-09-02T17:05:31Z,77.69 W, 44, 62744 MiB
2026-09-02T17:05:32Z,121.17 W, 43, 53482 MiB
2026-09-02T17:05:32Z,88.62 W, 45, 52554 MiB
2026-09-02T17:05:32Z,84.12 W, 43, 54134 MiB
2026-09-02T17:05:32Z,123.45 W, 44, 62744 MiB
2026-09-02T17:05:33Z,89.86 W, 43, 53482 MiB
2026-09-02T17:05:33Z,82.72 W, 45, 52554 MiB
2026-09-02T17:05:33Z,67.83 W, 43, 54134 MiB
2026-09-02T17:05:33Z,103.21 W, 44, 62744 MiB
2026-09-02T17:05:34Z,56.52 W, 43, 53482 MiB
2026-09-02T17:05:34Z,97.75 W, 44, 52554 MiB
2026-09-02T17:05:34Z,95.37 W, 43, 54134 MiB
2026-09-02T17:05:34Z,64.24 W, 43, 62744 MiB
2026-09-02T17:05:35Z,55.94 W, 42, 53482 MiB
2026-09-02T17:05:35Z,121.98 W, 44, 52554 MiB
2026-09-02T17:05:35Z,80.56 W, 43, 54134 MiB
2026-09-02T17:05:35Z,79.00 W, 43, 62744 MiB
2026-09-02T17:05:36Z,74.70 W, 43, 53482 MiB
2026-09-02T17:05:36Z,127.62 W, 44, 52554 MiB
2026-09-02T17:05:36Z,84.83 W, 43, 54134 MiB
2026-09-02T17:05:36Z,129.23 W, 43, 62744 MiB
2026-09-02T17:05:37Z,127.70 W, 43, 53482 MiB
2026-09-02T17:05:37Z,98.19 W, 45, 52554 MiB
2026-09-02T17:05:37Z,71.17 W, 43, 54134 MiB
2026-09-02T17:05:37Z,133.52 W, 44, 62744 MiB
2026-09-02T17:05:38Z,72.69 W, 43, 53482 MiB
2026-09-02T17:05:38Z,106.92 W, 45, 52554 MiB
2026-09-02T17:05:38Z,62.86 W, 43, 54134 MiB
2026-09-02T17:05:38Z,78.06 W, 44, 62744 MiB
2026-09-02T17:05:39Z,64.76 W, 43, 53482 MiB
2026-09-02T17:05:39Z,161.47 W, 45, 52554 MiB
2026-09-02T17:05:39Z,113.17 W, 43, 54134 MiB
2026-09-02T17:05:39Z,72.10 W, 44, 62744 MiB
2026-09-02T17:05:40Z,61.09 W, 43, 53482 MiB
2026-09-02T17:05:40Z,130.41 W, 45, 52554 MiB
2026-09-02T17:05:40Z,134.80 W, 43, 54134 MiB
2026-09-02T17:05:40Z,118.93 W, 44, 62744 MiB
2026-09-02T17:05:41Z,72.33 W, 43, 53482 MiB
2026-09-02T17:05:41Z,79.65 W, 45, 52554 MiB
2026-09-02T17:05:41Z,62.52 W, 43, 54134 MiB
2026-09-02T17:05:41Z,77.96 W, 44, 62744 MiB
2026-09-02T17:05:42Z,115.22 W, 43, 53482 MiB
2026-09-02T17:05:42Z,104.02 W, 45, 52554 MiB
2026-09-02T17:05:42Z,110.96 W, 43, 54134 MiB
2026-09-02T17:05:42Z,171.49 W, 44, 62744 MiB
2026-09-02T17:05:43Z,97.01 W, 43, 53482 MiB
2026-09-02T17:05:43Z,124.83 W, 45, 52554 MiB
2026-09-02T17:05:43Z,112.35 W, 43, 54134 MiB
2026-09-02T17:05:43Z,151.43 W, 44, 62744 MiB
2026-09-02T17:05:44Z,79.81 W, 43, 53482 MiB
2026-09-02T17:05:44Z,78.83 W, 45, 52554 MiB
2026-09-02T17:05:44Z,64.21 W, 43, 54134 MiB
2026-09-02T17:05:44Z,80.13 W, 44, 62744 MiB
2026-09-02T17:05:45Z,61.76 W, 43, 53482 MiB
2026-09-02T17:05:45Z,128.39 W, 45, 52554 MiB
2026-09-02T17:05:45Z,135.58 W, 43, 54134 MiB
2026-09-02T17:05:45Z,135.58 W, 44, 62744 MiB
2026-09-02T17:05:46Z,82.59 W, 43, 53482 MiB
2026-09-02T17:05:46Z,78.21 W, 45, 52554 MiB
2026-09-02T17:05:46Z,65.67 W, 43, 54134 MiB
2026-09-02T17:05:46Z,79.53 W, 44, 62744 MiB
2026-09-02T17:05:47Z,64.59 W, 43, 53482 MiB
2026-09-02T17:05:47Z,110.15 W, 45, 52554 MiB
2026-09-02T17:05:47Z,109.92 W, 43, 54134 MiB
2026-09-02T17:05:47Z,154.66 W, 44, 62744 MiB
2026-09-02T17:05:48Z,65.29 W, 43, 53482 MiB
2026-09-02T17:05:48Z,130.99 W, 45, 52554 MiB
2026-09-02T17:05:48Z,105.12 W, 43, 54134 MiB
